"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","46.94","","","","2"
"2015","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","47.69","","","","2"
"2016","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","49.10","","","","2"
"2017","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","51.37","","","","2"
"2018","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","55.18","","","","2"
"2019","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","55.66","","","","2"
"2020","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","50.27","","","","2"
"2021","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","50.35","","","","2"
"2000","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-5.34","","","","2"
"2001","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-3.84","","","","2"
"2002","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-2.03","","","","2"
"2003","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-1.93","","","","2"
"2004","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-7.10","","","","2"
"2005","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-4.33","","","","2"
"2006","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","1.32","","","","2"
"2007","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-7.10","","","","2"
"2008","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-4.91","","","","2"
"2009","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-3.30","","","","2"
"2010","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-5.60","","","","2"
"2011","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-6.59","","","","2"
"2012","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-3.38","","","","2"
"2013","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-10.65","","","","2"
"2014","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-4.34","","","","2"
"2015","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","1.60","","","","2"
"2016","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","2.96","","","","2"
"2017","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","4.62","","","","2"
"2018","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","7.42","","","","2"
"2019","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","0.87","","","","2"
"2020","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","-9.68","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in non-violent crime severity index","Percent","239","units","0","v44312556","16.6","0.16","","","","2"
"2000","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","92.28","","","","2"
"2001","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","92.54","","","","2"
"2002","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","86.24","","","","2"
"2003","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","93.20","","","","2"
"2004","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","92.18","","","","2"
"2005","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","93.61","","","","2"
"2006","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","96.87","","","","2"
"2007","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","97.37","","","","2"
"2008","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","89.21","","","","2"
"2009","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","87.55","","","","2"
"2010","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","80.99","","","","2"
"2011","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","73.84","","","","2"
"2012","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","67.42","","","","2"
"2013","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","53.55","","","","2"
"2014","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","50.77","","","","2"
"2015","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","49.70","","","","2"
"2016","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","51.06","","","","2"
"2017","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","57.34","","","","2"
"2018","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","51.03","","","","2"
"2019","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","48.30","","","","2"
"2020","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","37.33","","","","2"
"2021","Ontario [35]","2016A000235","Youth crime severity index","Index","160","units","0","v53079521","16.7","31.87","","","","2"
"2000","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","6.81","","","","2"
"2001","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","0.28","","","","2"
"2002","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-6.81","","","","2"
"2003","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","8.07","","","","2"
"2004","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-1.09","","","","2"
"2005","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","1.55","","","","2"
"2006","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","3.48","","","","2"
"2007","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","0.52","","","","2"
"2008","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-8.38","","","","2"
"2009","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-1.86","","","","2"
"2010","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-7.49","","","","2"
"2011","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-8.83","","","","2"
"2012","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-8.69","","","","2"
"2013","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-20.57","","","","2"
"2014","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-5.19","","","","2"
"2015","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-2.11","","","","2"
"2016","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","2.74","","","","2"
"2017","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","12.30","","","","2"
"2018","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-11.00","","","","2"
"2019","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-5.35","","","","2"
"2020","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-22.71","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in youth crime severity index","Percent","239","units","0","v53079522","16.8","-14.63","","","","2"
"2000","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","91.48","","","","2"
"2001","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","93.30","","","","2"
"2002","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","83.69","","","","2"
"2003","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","96.00","","","","2"
"2004","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","93.60","","","","2"
"2005","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","102.99","","","","2"
"2006","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","109.29","","","","2"
"2007","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","110.06","","","","2"
"2008","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","100.04","","","","2"
"2009","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","97.86","","","","2"
"2010","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","93.61","","","","2"
"2011","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","89.61","","","","2"
"2012","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","81.44","","","","2"
"2013","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","65.02","","","","2"
"2014","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","60.23","","","","2"
"2015","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","59.44","","","","2"
"2016","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","66.85","","","","2"
"2017","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","83.21","","","","2"
"2018","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","77.42","","","","2"
"2019","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","75.78","","","","2"
"2020","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","62.53","","","","2"
"2021","Ontario [35]","2016A000235","Youth violent crime severity index","Index","160","units","0","v53079523","16.9","51.98","","","","2"
"2000","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","14.90","","","","2"
"2001","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","1.99","","","","2"
"2002","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-10.30","","","","2"
"2003","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","14.71","","","","2"
"2004","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-2.50","","","","2"
"2005","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","10.03","","","","2"
"2006","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","6.12","","","","2"
"2007","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","0.70","","","","2"
