"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","115.65","","","","2"
"2005","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","105.05","","","","2"
"2006","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","108.95","","","","2"
"2007","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","110.90","","","","2"
"2008","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","111.10","","","","2"
"2009","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","101.65","","","","2"
"2010","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","96.67","","","","2"
"2011","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","81.65","","","","2"
"2012","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","79.86","","","","2"
"2013","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","69.89","","","","2"
"2014","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","64.90","","","","2"
"2015","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","65.04","","","","2"
"2016","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","56.77","","","","2"
"2017","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","56.20","","","","2"
"2018","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","56.98","","","","2"
"2019","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","53.14","","","","2"
"2020","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","38.01","","","","2"
"2021","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","36.59","","","","2"
"2000","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","10.59","","","","2"
"2001","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","0.81","","","","2"
"2002","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-0.32","","","","2"
"2003","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","0.32","","","","2"
"2004","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-13.21","","","","2"
"2005","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-9.17","","","","2"
"2006","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","3.71","","","","2"
"2007","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","1.79","","","","2"
"2008","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","0.18","","","","2"
"2009","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-8.51","","","","2"
"2010","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-4.90","","","","2"
"2011","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-15.54","","","","2"
"2012","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-2.19","","","","2"
"2013","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-12.48","","","","2"
"2014","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-7.14","","","","2"
"2015","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","0.22","","","","2"
"2016","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-12.72","","","","2"
"2017","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-1.00","","","","2"
"2018","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","1.39","","","","2"
"2019","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-6.74","","","","2"
"2020","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-28.47","","","","2"
"2021","Alberta [48]","2016A000248","Percent change in youth crime severity index","Percent","239","units","0","v53079705","33.8","-3.74","","","","2"
"2000","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","103.08","","","","2"
"2001","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","102.03","","","","2"
"2002","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","98.88","","","","2"
"2003","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","98.72","","","","2"
"2004","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","80.07","","","","2"
"2005","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","88.49","","","","2"
"2006","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","100.29","","","","2"
"2007","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","94.70","","","","2"
"2008","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","98.59","","","","2"
"2009","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","91.91","","","","2"
"2010","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","85.74","","","","2"
"2011","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","75.70","","","","2"
"2012","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","71.45","","","","2"
"2013","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","66.88","","","","2"
"2014","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","63.54","","","","2"
"2015","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","70.86","","","","2"
"2016","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","60.89","","","","2"
"2017","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","63.64","","","","2"
"2018","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","76.17","","","","2"
"2019","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","72.18","","","","2"
"2020","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","59.26","","","","2"
"2021","Alberta [48]","2016A000248","Youth violent crime severity index","Index","160","units","0","v53079706","33.9","56.73","","","","2"
"2000","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","12.15","","","","2"
"2001","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-1.02","","","","2"
"2002","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-3.09","","","","2"
"2003","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-0.16","","","","2"
"2004","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-18.89","","","","2"
"2005","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","10.52","","","","2"
"2006","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","13.33","","","","2"
"2007","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-5.57","","","","2"
"2008","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","4.11","","","","2"
"2009","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-6.78","","","","2"
"2010","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-6.71","","","","2"
"2011","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-11.71","","","","2"
"2012","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-5.61","","","","2"
"2013","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-6.40","","","","2"
"2014","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-4.99","","","","2"
"2015","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","11.52","","","","2"
"2016","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-14.07","","","","2"
