"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2006","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","0.00","","","","2"
"2007","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","0.00","","","","2"
"2008","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","0.00","","","","2"
"2009","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","0.00","","","","2"
"2010","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","0.00","","","","2"
"2011","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2012","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2013","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2014","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2015","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2016","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2017","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2018","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2019","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2020","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2021","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2006","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth violent crime severity index","Percent","239","units","0","v87984922","25.10","0.00","","","","2"
"2007","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth violent crime severity index","Percent","239","units","0","v87984922","25.10","0.00","","","","2"
"2008","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth violent crime severity index","Percent","239","units","0","v87984922","25.10","0.00","","","","2"
"2009","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth violent crime severity index","Percent","239","units","0","v87984922","25.10","0.00","","","","2"
"2010","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth violent crime severity index","Percent","239","units","0","v87984922","25.10","0.00","","","","2"
"2011","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth violent crime severity index","Percent","239","units","0","v87984922","25.10","","..","","","2"
"2012","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth violent crime severity index","Percent","239","units","0","v87984922","25.10","","..","","","2"
