"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Non-violent crime severity index","Index","160","units","0","v44312561","17.5","43.68","","","","2"
"2000","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-11.36","","","","2"
"2001","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-3.23","","","","2"
"2002","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","3.69","","","","2"
"2003","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","3.32","","","","2"
"2004","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-8.49","","","","2"
"2005","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","2.33","","","","2"
"2006","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-4.04","","","","2"
"2007","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-5.14","","","","2"
"2008","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-12.29","","","","2"
"2009","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-4.84","","","","2"
"2010","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-6.13","","","","2"
"2011","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-5.73","","","","2"
"2012","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","2.90","","","","2"
"2013","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-18.47","","","","2"
"2014","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-4.39","","","","2"
"2015","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-0.13","","","","2"
"2016","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","4.42","","","","2"
"2017","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-1.02","","","","2"
"2018","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","3.98","","","","2"
"2019","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","5.12","","","","2"
"2020","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-15.32","","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in non-violent crime severity index","Percent","239","units","0","v44312562","17.6","-1.09","","","","2"
"2000","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2001","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2002","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2003","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2004","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2005","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2006","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","0.00","","","","2"
"2007","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","0.00","","","","2"
"2008","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","0.00","","","","2"
"2009","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","0.00","","","","2"
"2010","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","0.00","","","","2"
"2011","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2012","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2013","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2014","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2015","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2016","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2017","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2018","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2019","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2020","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2021","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Youth crime severity index","Index","160","units","0","v53079531","17.7","","..","","","2"
"2006","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","0.00","","","","2"
"2007","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","0.00","","","","2"
"2008","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","0.00","","","","2"
"2009","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","0.00","","","","2"
"2010","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","0.00","","","","2"
"2011","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","","..","","","2"
"2012","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","","..","","","2"
"2013","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","","..","","","2"
"2014","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","","..","","","2"
"2015","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","","..","","","2"
"2016","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","","..","","","2"
"2017","Ottawa-Gatineau, Ontario/Quebec [24505/35505]","2021A0035505","Percent change in youth crime severity index","Percent","239","units","0","v87984882","17.8","","..","","","2"
