"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","8.10","","","","2"
"2019","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","1.97","","","","2"
"2020","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-14.53","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-1.44","","","","2"
"2000","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2001","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2002","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2003","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2004","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2005","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","0.00","","","","2"
"2006","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","0.00","","","","2"
"2007","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","0.00","","","","2"
"2008","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","0.00","","","","2"
"2009","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","0.00","","","","2"
"2010","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","0.00","","","","2"
"2011","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2012","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2013","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2014","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2015","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2016","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2017","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2018","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2019","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2020","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Youth crime severity index","Index","160","units","0","v53079549","19.7","","..","","","2"
"2006","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","0.00","","","","2"
"2007","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","0.00","","","","2"
"2008","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","0.00","","","","2"
"2009","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","0.00","","","","2"
"2010","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","0.00","","","","2"
"2011","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2012","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2013","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2014","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2015","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2016","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2017","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2018","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2019","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2020","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in youth crime severity index","Percent","239","units","0","v87984894","19.8","","..","","","2"
"2000","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2001","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2002","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2003","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2004","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2005","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","0.00","","","","2"
"2006","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","0.00","","","","2"
"2007","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","0.00","","","","2"
"2008","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","0.00","","","","2"
"2009","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","0.00","","","","2"
"2010","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","0.00","","","","2"
"2011","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2012","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2013","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2014","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2015","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2016","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2017","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2018","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2019","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2020","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Youth violent crime severity index","Index","160","units","0","v53079550","19.9","","..","","","2"
"2006","Toronto, Ontario [35535]","2021A003535535","Percent change in youth violent crime severity index","Percent","239","units","0","v87984895","19.10","0.00","","","","2"
"2007","Toronto, Ontario [35535]","2021A003535535","Percent change in youth violent crime severity index","Percent","239","units","0","v87984895","19.10","0.00","","","","2"
"2008","Toronto, Ontario [35535]","2021A003535535","Percent change in youth violent crime severity index","Percent","239","units","0","v87984895","19.10","0.00","","","","2"
"2009","Toronto, Ontario [35535]","2021A003535535","Percent change in youth violent crime severity index","Percent","239","units","0","v87984895","19.10","0.00","","","","2"
"2010","Toronto, Ontario [35535]","2021A003535535","Percent change in youth violent crime severity index","Percent","239","units","0","v87984895","19.10","0.00","","","","2"
"2011","Toronto, Ontario [35535]","2021A003535535","Percent change in youth violent crime severity index","Percent","239","units","0","v87984895","19.10","","..","","","2"
"2012","Toronto, Ontario [35535]","2021A003535535","Percent change in youth violent crime severity index","Percent","239","units","0","v87984895","19.10","","..","","","2"
